id	university	publications	publications_frac	top_pubs	top_pubs_frac	collaboration	oa	country_iso_num_code	wikipedia_url	established_year	page_id	namespace	title	is_redirect	is_new	touched	links_updated	latest	len	content_model	page_edits	creation	editors	views	references	langlinks	univ_age	page_age	pp_top	1y_views	2y_views
1545	Shinsu Univ	3917	1679	340	74	3213	2109	392.0	Shinshu_University	1949.0	4505722	0	Shinshu_University	0	0	20210626182657	20210623125019.0	1020668114	18840	wikitext	86.0	2006-03-25	53.0	1234.0	11.0	10	72.0	15	0.08680112330865458	7683	15958
1546	Tokai Univ	2757	1033	215	44	2298	1508	392.0	Tokai_University	1942.0	4237002	0	Tokai_University	0	0	20210626182624	20210623150007.0	1007120809	32046	wikitext	252.0	2006-03-01	141.0	4206.0	20.0	18	79.0	15	0.07798331519767863	21816	48558
1547	Tokyo Univ Agr & Technol	3549	1738	209	83	2916	1637	392.0	Tokyo_University_of_Agriculture_and_Technology	1949.0	13120827	0	Tokyo_University_of_Agriculture_and_Technology	0	0	20210626184132	20210623222916.0	1030103398	11290	wikitext	138.0	2007-09-06	59.0	1285.0	3.0	10	72.0	14	0.05888982812059735	8980	19319
1548	Tottori Univ	2133	1058	112	31	1616	1123	392.0	Tottori_University	1949.0	14759061	0	Tottori_University	0	0	20210626184341	20210627041305.0	1020668207	7098	wikitext	57.0	2007-12-18	36.0	799.0	3.0	7	72.0	14	0.05250820440693858	5258	10605
1549	Yamagata Univ	2412	1064	151	47	1941	1091	392.0	Yamagata_University	1878.0	15803871	0	Yamagata_University	0	0	20210626184601	20210627001230.0	1020668413	40901	wikitext	91.0	2008-02-17	58.0	979.0	3.0	8	143.0	13	0.06260364842454395	6782	13980
1550	Yamaguchi Univ	2376	1136	110	33	1879	1224	392.0	Yamaguchi_University	1894.0	14834763	0	Yamaguchi_University	0	0	20210626184350	20210626225152.0	1001705668	5190	wikitext	31.0	2007-12-22	24.0	720.0	2.0	7	127.0	14	0.046296296296296294	5063	11049
1552	Univ Texas - Hlth Sci Ctr - San Antonio	4118	1487	675	176	3630	2707	840.0	University_of_Texas_Health_Science_Center_at_San_Antonio	1959.0	1593427	0	University_of_Texas_Health_Science_Center_at_San_Antonio	0	0	20210629234903	20210623131646.0	998532159	22422	wikitext	360.0	2005-03-11	153.0	3842.0	22.0	3	62.0	16	0.16391452161243322	27191	61312
1553	Univ Texas - Southwestern Med Ctr - Dallas	11317	4657	2215	761	9290	7405	840.0	University_of_Texas_Southwestern_Medical_Center		617906	0	University_of_Texas_Southwestern_Medical_Center	0	0	20210626212143	20210626213801.0	1023793303	40438	wikitext	966.0	2004-04-25	230.0	8641.0	14.0	10		17	0.19572324821065654	50976	116603
1555	Univ Texas - Arlington	3830	1564	482	158	3208	1773	840.0	University_of_Texas_at_Arlington	1895.0	906409	0	University_of_Texas_at_Arlington	0	0	20210701002626	20210701003035.0	1031318847	67393	wikitext	2243.0	2004-08-17	615.0	23635.0	65.0	13	126.0	17	0.12584856396866842	120823	282640
1557	Univ Texas - El Paso	2478	1069	289	105	2075	976	840.0	University_of_Texas_at_El_Paso	1914.0	303903	0	University_of_Texas_at_El_Paso	0	0	20210630192937	20210630041931.0	1029630717	34764	wikitext	1589.0	2003-08-24	756.0	19555.0	26.0	12	107.0	18	0.11662631154156577	96900	216529
1577	James Cook Univ	5560	2235	887	287	4867	3071	36.0	James_Cook_University	1961.0	75751	0	James_Cook_University	0	0	20210626180549	20210623125854.0	1028676513	53414	wikitext	1034.0	2002-08-24	408.0	9461.0	43.0	16	60.0	19	0.15953237410071944	57836	139094
2335	Korea Univ	17608	8357	1641	608	14246	7098	410.0	Korea_University	1905.0	1698245	0	Korea_University	0	0	20210630120740	20210630120814.0	1022294784	42065	wikitext	1649.0	2005-04-05	568.0	31489.0	16.0	32	116.0	16	0.09319627442071786	130338	256009
2340	Seoul Natl Univ	31869	17289	2891	1299	25214	15410	410.0	Seoul_National_University	1946.0	196029	0	Seoul_National_University	0	0	20210626180815	20210623122432.0	1029561961	41832	wikitext	2094.0	2003-03-14	816.0	52277.0	46.0	41	75.0	18	0.0907151150020396	238896	481621
2347	Yonsei Univ	20302	11430	1742	777	15160	9491	410.0	Yonsei_University	1885.0	876553	0	Yonsei_University	0	0	20210626212144	20210626212507.0	1030080773	50986	wikitext	1661.0	2004-08-04	682.0	43406.0	17.0	28	136.0	17	0.08580435425081273	197012	412298
2354	Kyungpook Natl Univ	9405	4595	684	269	7432	4297	410.0	Kyungpook_National_University	1946.0	865045	0	Kyungpook_National_University	0	0	20210623122121	20210623122840.0	1001867916	8472	wikitext	460.0	2004-07-29	152.0	3548.0		9	75.0	17	0.07272727272727272	18383	37928
2357	Chonnam Natl Univ	7781	3680	558	206	6083	3455	410.0	Chonnam_National_University	1952.0	1316658	0	Chonnam_National_University	0	0	20210623122429	20210623124458.0	1000434058	8271	wikitext	249.0	2004-12-23	95.0	5264.0		9	69.0	17	0.07171314741035857	21302	41568
2361	Sungkyunkwan Univ	17738	9125	1534	623	13909	7652	410.0	Sungkyunkwan_University	1398.0	802104	0	Sungkyunkwan_University	0	0	20210626181217	20210624131929.0	1025752538	35690	wikitext	945.0	2004-07-10	383.0	44043.0	15.0	25	623.0	17	0.08648100124027512	192069	313962
2369	Inha Univ	5548	2874	431	188	4074	2038	410.0	Inha_University	1954.0	1748879	0	Inha_University	0	0	20210630195605	20210630205650.0	1031209463	14743	wikitext	338.0	2005-04-16	167.0	7159.0	4.0	7	67.0	16	0.07768565248738284	36584	74838
2371	Chungnam Natl Univ	6027	2798	341	140	5018	2366	410.0	Chungnam_National_University	1952.0	1189884	0	Chungnam_National_University	0	0	20210623122342	20210623124241.0	955011558	10715	wikitext	156.0	2004-11-20	80.0	3252.0		7	69.0	17	0.05657872905259665	14934	32964
2373	Kyung Hee Univ	10885	5637	879	359	8129	4689	410.0	Kyung_Hee_University	1949.0	3506276	0	Kyung_Hee_University	0	0	20210630103218	20210630103559.0	1031206705	28769	wikitext	869.0	2005-12-23	405.0	14630.0	29.0	20	72.0	16	0.08075333027101515	76963	156209
2380	Ewha Womans Univ	5508	2470	447	181	4493	2538	410.0	Ewha_Womans_University	1886.0	1895840	0	Ewha_Womans_University	0	0	20210630120741	20210630121446.0	1031208187	22989	wikitext	657.0	2005-05-16	353.0	14390.0	16.0	22	135.0	16	0.08115468409586056	66212	143331
2383	Hanyang Univ	12498	6423	1105	480	9575	4481	410.0	Hanyang_University	1939.0	1715219	0	Hanyang_University	0	0	20210630101001	20210630101404.0	1031206523	24797	wikitext	1052.0	2005-04-09	390.0	23312.0	30.0	20	82.0	16	0.08841414626340215	118432	205134
2389	Univ Ulsan	8686	4917	809	358	6202	4222	410.0	University_of_Ulsan	1970.0	10458246	0	University_of_Ulsan	0	0	20210626183723	20210626225243.0	976602037	5324	wikitext	93.0	2007-04-04	50.0	1389.0		8	51.0	14	0.09313838360580244	9509	22148
2393	Ajou Univ	4652	2293	361	146	3603	2179	410.0	Ajou_University	1973.0	874675	0	Ajou_University	0	0	20210630093812	20210630093812.0	1031202867	15590	wikitext	420.0	2004-08-03	163.0	4081.0	3.0	10	48.0	17	0.07760103181427343	21244	40340
2395	Jeonbuk Natl Univ	6601	3335	482	213	5091	2786	410.0	Jeonbuk_National_University		7199483	0	Jeonbuk_National_University	0	0	20210624140637	20210624140843.0	1018988303	18736	wikitext	207.0	2006-09-28	76.0	3276.0	1.0	8		15	0.07301923950916528	13990	15374
2397	Cath Univ Korea	6908	3878	488	231	4618	3879	410.0	Catholic_University_of_Korea	1855.0	1298452	0	Catholic_University_of_Korea	0	0	20210626181537	20210623130613.0	1029853868	10437	wikitext	157.0	2004-12-19	88.0	2228.0	1.0	10	166.0	17	0.07064273306311523	12236	25088
2404	Konkuk Univ	6830	3481	514	208	5359	3148	410.0	Konkuk_University	1946.0	7059918	0	Konkuk_University	0	0	20210630120748	20210630121751.0	1031206900	38641	wikitext	452.0	2006-09-19	194.0	31726.0	45.0	15	75.0	15	0.07525622254758418	147089	274644
2406	Korea Adv Inst Sci & Technol	12562	6896	1383	712	9637	4751	410.0	KAIST	1971.0	16934	0	KAIST	0	0	20210629075003	20210629075409.0	1031008442	28983	wikitext	1048.0	2002-02-25	399.0	26121.0	25.0	24	50.0	19	0.11009393408692883	135281	257350
2407	Pohang Univ Sci & Technol	6201	3267	690	337	4925	2175	410.0	Pohang_University_of_Science_and_Technology	1986.0	1265417	0	Pohang_University_of_Science_and_Technology	0	0	20210630102130	20210630102619.0	1031207956	12824	wikitext	591.0	2004-12-10	169.0	4414.0	18.0	14	35.0	17	0.11127237542331882	24482	46963
2408	Pusan Natl Univ	9419	5094	656	260	7080	3952	410.0	Pusan_National_University	1946.0	3147277	0	Pusan_National_University	0	0	20210628054215	20210628054535.0	1030815727	3455	wikitext	255.0	2005-11-13	138.0	4433.0	3.0	16	75.0	16	0.0696464592844251	22206	45754
2415	Natl Cent Univ	4699	1981	340	104	3936	2224	158.0	National_Central_University	1915.0	606136	0	National_Central_University	0	0	20210630195548	20210630202935.0	1026284313	7818	wikitext	391.0	2004-04-19	177.0	3655.0	2.0	22	106.0	17	0.07235582038731644	26899	67740
2416	Natl Chiao Tung Univ	6031	3136	454	205	4691	2036	158.0	National_Chiao_Tung_University	1896.0	1179114	0	National_Chiao_Tung_University	0	0	20210626181445	20210623125752.0	1028575732	25273	wikitext	751.0	2004-11-17	277.0	4884.0	8.0	16	125.0	17	0.07527773171944951	33450	69034
2417	Natl Tsing Hua Univ	6260	2942	569	214	4907	2567	158.0	National_Tsing_Hua_University	1911.0	210928	0	National_Tsing_Hua_University	0	0	20210626180822	20210623123054.0	1029964291	25480	wikitext	502.0	2003-04-15	283.0	9878.0	15.0	20	110.0	18	0.09089456869009585	50298	113245
2418	Natl Cheng Kung Univ	8867	4962	672	297	6588	3443	158.0	National_Cheng_Kung_University	1931.0	323368	0	National_Cheng_Kung_University	0	0	20210626180908	20210623122811.0	1028785983	21754	wikitext	600.0	2003-09-21	238.0	5390.0	17.0	18	90.0	18	0.07578662456298635	30770	67813
2420	Natl Taiwan Univ	18602	8764	1850	655	15393	8771	158.0	National_Taiwan_University	1928.0	202639	0	National_Taiwan_University	0	0	20210627153117	20210627154206.0	1030660408	24083	wikitext	1480.0	2003-03-28	543.0	15843.0	27.0	40	93.0	18	0.09945167186324051	81024	175593
2422	Natl Yang-Ming Univ	6801	2804	544	181	6115	4124	158.0	National_Yang-Ming_University	1975.0	30874523	0	National_Yang-Ming_University	0	0	20210626191425	20210626220949.0	1012117354	9692	wikitext	136.0	2004-09-01	76.0	1344.0	6.0	10	46.0	17	0.07998823702396707	4631	10615
2425	Chang Gung Univ	8448	5107	567	281	6187	4829	158.0	Chang_Gung_University	1987.0	21064131	0	Chang_Gung_University	0	0	20210626185407	20210623170441.0	1013559964	9046	wikitext	89.0	2009-01-12	42.0	1155.0	1.0	8	34.0	12	0.06711647727272728	7058	16107
2428	Natl Sun Yat-sen Univ	4136	1630	290	87	3638	1583	158.0	National_Sun_Yat-sen_University	1924.0	1874533	0	National_Sun_Yat-sen_University	0	0	20210629135809	20210629144946.0	1029517262	42169	wikitext	742.0	2005-05-12	221.0	3645.0	20.0	22	97.0	16	0.07011605415860735	21140	42268
2430	Natl Chung Hsing Univ	4118	1965	282	116	3311	1741	158.0	National_Chung_Hsing_University	1919.0	1374293	0	National_Chung_Hsing_University	0	0	20210630195601	20210630203827.0	1028172431	9316	wikitext	219.0	2005-01-08	111.0	2025.0	5.0	12	102.0	16	0.06847984458474989	12600	24952
2431	Kaohsiung Med Univ	4931	1936	341	104	4432	2645	158.0	Kaohsiung_Medical_University	1954.0	7974511	0	Kaohsiung_Medical_University	0	0	20210626183350	20210625111637.0	1008888682	8547	wikitext	157.0	2006-11-16	67.0	752.0	6.0	4	67.0	15	0.0691543297505577	5798	13196
2434	Natl Taiwan Univ Sci & Technol	3579	2079	279	138	2605	724	158.0	National_Taiwan_University_of_Science_and_Technology	1974.0	8327699	0	National_Taiwan_University_of_Science_and_Technology	0	0	20210626183434	20210624131150.0	1030194403	38182	wikitext	338.0	2006-12-08	129.0	3531.0	37.0	8	47.0	15	0.07795473595976529	20837	44057
2435	Indian Inst Sci	7629	4652	632	333	4749	3144	356.0	Indian_Institute_of_Science	1909.0	37533	0	Indian_Institute_of_Science	0	0	20210628183120	20210624104515.0	1024712370	79732	wikitext	2032.0	2002-02-25	840.0	77185.0	177.0	37	112.0	19	0.08284178791453664	302574	809504
2436	Indian Inst Technol Bombay	6347	4060	495	274	3875	1766	356.0	Indian_Institute_of_Technology_Bombay	1958.0	167354	0	IIT_Bombay	0	0	20210701075446	20210701075446.0	1031375339	30313	wikitext	2358.0	2003-01-09	1096.0	41431.0	33.0	19	63.0	18	0.0779896013864818	119185	133941
2438	Manipal Acad High Educ	2882	1505	224	85	2078	1046	356.0	Manipal_Academy_of_Higher_Education	1953.0	3728529	0	Manipal_Academy_of_Higher_Education	0	0	20210701062922	20210701063309.0	1031365125	11858	wikitext	1067.0	2006-01-15	424.0	23492.0	29.0	5	68.0	15	0.0777238029146426	101965	207950
2440	Vellore Inst Technol	4544	2901	471	272	2734	811	356.0	Vellore_Institute_of_Technology		2177930	0	Vellore_Institute_of_Technology	0	0	20210701070501	20210701071302.0	1031369484	11872	wikitext	2995.0	2005-05-05	1121.0	40441.0	28.0	6		16	0.1036531690140845	161092	341401
2441	Indian Inst Technol Kharagpur	6887	4822	563	372	3744	1195	356.0	Indian_Institute_of_Technology_Kharagpur	1951.0	294901	0	IIT_Kharagpur	0	0	20210630041705	20210630042010.0	1029705821	90225	wikitext	2825.0	2003-08-12	1044.0	69790.0	64.0	17	70.0	18	0.08174822128648178	183411	205195
2443	All India Inst Med Sci	3868	2479	338	126	2131	1550	356.0	AIIMS,_New_Delhi		2241426	0	All_India_Institute_of_Medical_Sciences,_New_Delhi	0	0	20210630093253	20210630093434.0	1031174871	58193	wikitext	1115.0	2005-07-15	405.0	96116.0	62.0	9		16	0.08738366080661841	300301	510456
2445	Indian Inst Technol Madras	6743	4286	505	271	3804	1775	356.0	Indian_Institute_of_Technology_Madras		6961226	0	IIT_Madras	0	0	20210626183205	20210623125142.0	1028967602	50668	wikitext	2003.0	2003-01-14	828.0	37649.0	26.0	23		18	0.0748924810915023	105355	127508
2446	Indian Inst Technol Delhi	5875	3944	506	306	3369	1035	356.0	Indian_Institute_of_Technology_Delhi	1961.0	10602335	0	IIT_Delhi	0	0	20210626183734	20210624132514.0	1028165119	21770	wikitext	1776.0	2004-07-18	799.0	29036.0	16.0	18	60.0	17	0.08612765957446808	87255	100609
2448	Banaras Hindu Univ	5258	3513	445	239	3024	1282	356.0	Banaras_Hindu_University	1916.0	922696	0	Banaras_Hindu_University	0	0	20210626181311	20210626162712.0	1030544371	54116	wikitext	2115.0	2004-08-23	828.0	64788.0	85.0	34	105.0	17	0.08463294028147585	327196	673213
2451	Indian Inst Technol Kanpur	4420	3107	359	231	2381	1099	356.0	Indian_Institute_of_Technology_Kanpur	1959.0	14894	0	IIT_Kanpur	0	0	20210630102452	20210630103002.0	1031208407	37078	wikitext	2351.0	2001-08-11	846.0	20478.0	26.0	17	62.0	20	0.08122171945701358	65174	78028
2452	Univ Delhi	5187	2841	430	172	3526	1883	356.0	University_of_Delhi	1922.0	1430270	0	Delhi_University	0	0	20210701055238	20210701055236.0	1031361041	46284	wikitext	2474.0	2005-01-25	1127.0	61162.0	58.0	44	99.0	16	0.0828995565837671	211733	259777
2454	Jadavpur Univ	3875	2317	256	140	2881	634	356.0	Jadavpur_University	1955.0	16542	0	Jadavpur_University	0	0	20210626180524	20210624103820.0	1029980191	30727	wikitext	1993.0	2002-01-10	826.0	26648.0	30.0	13	66.0	19	0.06606451612903226	122616	283931
2455	Postgrad Inst Med Educ & Res	2673	1865	212	78	1279	1033	356.0	Post_Graduate_Institute_of_Medical_Education_and_Research	1962.0	12639610	0	Postgraduate_Institute_of_Medical_Education_and_Research	0	0	20210626184046	20210624110759.0	1029355445	16895	wikitext	431.0	2007-08-06	223.0	19503.0	12.0	3	59.0	14	0.07931163486719042	79793	174147
2458	Panjab Univ	3384	1582	341	142	2573	1319	356.0	Panjab_University,_Chandigarh	1882.0	709288	0	Panjab_University	0	0	20210701090926	20210701091731.0	1031383334	32927	wikitext	1468.0	2004-06-08	678.0	23966.0	27.0	12	139.0	17	0.10076832151300237	115755	238236
2460	Aligarh Muslim Univ	2683	1663	317	199	1681	791	356.0	Aligarh_Muslim_University	1875.0	42348022	0	Aligarh_Muslim_University	0	0	20210701090226	20210701091142.0	1031382646	57737	wikitext	3340.0	2004-02-08	1200.0	64778.0	70.0	27	146.0	17	0.11815132314573239	501710	808137
2461	Univ Calcutta	2868	1633	152	72	2142	655	356.0	University_of_Calcutta	1857.0	519610	0	University_of_Calcutta	0	0	20210627064525	20210627064944.0	1030643621	70195	wikitext	1933.0	2004-03-11	675.0	48319.0	11.0	55	164.0	17	0.05299860529986053	229620	481034
2462	Anna Univ	4110	2590	260	137	2737	575	356.0	Anna_University	1978.0	403729	0	Anna_University	0	0	20210627073219	20210627073642.0	1030648884	11135	wikitext	1711.0	2003-12-16	793.0	79083.0	19.0	12	43.0	18	0.06326034063260341	322658	998855
2463	Univ Hyderabad	2211	1298	160	73	1474	674	356.0	University_of_Hyderabad	1974.0	3489887	0	University_of_Hyderabad	0	0	20210626182438	20210623123820.0	1029240994	31502	wikitext	1570.0	2005-12-21	508.0	20302.0	50.0	18	47.0	16	0.07236544549977386	82795	181231
2466	Indian Inst Technol Roorkee	4789	3351	439	303	2574	700	356.0	Indian_Institute_of_Technology_Roorkee	1847.0	315412	0	IIT_Roorkee	0	0	20210626180906	20210623123220.0	1026343945	33680	wikitext	1670.0	2003-09-10	689.0	30919.0	39.0	12	174.0	18	0.09166840676550428	87820	98353
2470	Annamalai Univ	1267	800	108	65	815	210	356.0	Annamalai_University	1929.0	4296611	0	Annamalai_University	0	0	20210630055254	20210630055251.0	1031176565	14028	wikitext	694.0	2006-03-06	381.0	20876.0	18.0	11	92.0	15	0.08524072612470403	92647	187334
2472	Jawaharlal Nehru Univ	2169	1182	190	79	1611	801	356.0	Jawaharlal_Nehru_University	1969.0	1505056	0	Jawaharlal_Nehru_University	0	0	20210626181704	20210626141750.0	1030423515	44397	wikitext	2678.0	2005-02-14	1044.0	46413.0	67.0	29	52.0	16	0.0875979714153988	215740	842863
2475	Indian Stat Inst	1485	814	114	53	1121	639	356.0	Indian_Statistical_Institute	1931.0	2238418	0	Indian_Statistical_Institute	0	0	20210626182000	20210624105026.0	1027651994	61559	wikitext	823.0	2005-07-15	336.0	32029.0	41.0	12	90.0	16	0.07676767676767676	127763	258409
2478	Guru Nanak Dev Univ	1462	1029	154	97	858	300	356.0	Guru_Nanak_Dev_University	1969.0	3945691	0	Guru_Nanak_Dev_University	0	0	20210630083115	20210630083404.0	1029380754	11667	wikitext	503.0	2006-02-03	222.0	8676.0	4.0	5	52.0	15	0.10533515731874145	40402	84047
2489	Bharathiar Univ	2002	874	147	54	1686	364	356.0	Bharathiar_University	1982.0	806359	0	Bharathiar_University	0	0	20210627053746	20210627054245.0	1030637254	3514	wikitext	363.0	2004-07-11	194.0	9558.0	3.0	3	39.0	17	0.07342657342657342	54161	102148
2490	Jamia Millia Islamia	1840	991	185	96	1438	519	356.0	Jamia_Millia_Islamia	1920.0	1045779	0	Jamia_Millia_Islamia	0	0	20210701042749	20210701043100.0	1031352157	33040	wikitext	1741.0	2004-10-07	797.0	55778.0	34.0	17	101.0	17	0.10054347826086957	243209	722518
2491	Savitribai Phule Pune Univ	1951	1025	157	71	1513	507	356.0	Savitribai_Phule_Pune_University	1948.0	877131	0	Savitribai_Phule_Pune_University	0	0	20210629055622	20210629055859.0	1030996696	16628	wikitext	1091.0	2004-08-04	529.0	29801.0	23.0	16	73.0	17	0.08047155304971809	129625	256353
2499	Indian Inst Technol Guwahati	4246	3150	347	233	1919	903	356.0	Indian_Institute_of_Technology_Guwahati	1994.0	520987	0	IIT_Guwahati	0	0	20210626181027	20210625104023.0	1030345087	18739	wikitext	995.0	2004-03-12	356.0	16377.0	14.0	13	27.0	17	0.08172397550635893	47271	54031
2515	Pondicherry Univ	1443	945	110	65	862	293	356.0	Pondicherry_University	1985.0	8283182	0	Pondicherry_University	0	0	20210626212205	20210627015637.0	1028400535	23119	wikitext	860.0	2006-12-05	327.0	10032.0	9.0	8	36.0	15	0.07623007623007623	56588	109934
2525	Mahidol Univ	7211	3399	684	200	5725	3783	764.0	Mahidol_University	1943.0	1585772	0	Mahidol_University	0	0	20210627165027	20210627165439.0	1030406937	32354	wikitext	735.0	2005-03-09	259.0	5804.0	21.0	14	78.0	16	0.09485508251282762	32663	76296
2529	Chiang Mai Univ	3972	2048	295	99	3096	1519	764.0	Chiang_Mai_University	1964.0	1457852	0	Chiang_Mai_University	0	0	20210626181651	20210623125600.0	1017437557	10291	wikitext	304.0	2005-02-01	156.0	2713.0	3.0	19	57.0	16	0.074269889224572	17134	37414
2531	Chulalongkorn Univ	6426	3144	512	166	5020	2688	764.0	Chulalongkorn_University	1917.0	548053	0	Chulalongkorn_University	0	0	20210626181037	20210623122257.0	1029111173	51074	wikitext	1140.0	2004-03-24	452.0	18747.0	43.0	33	104.0	17	0.07967631497043262	97101	203688
2533	Khon Kaen Univ	2958	1651	194	75	2275	1189	764.0	Khon_Kaen_University	1966.0	4243785	0	Khon_Kaen_University	0	0	20210626182625	20210623132756.0	1007339413	16713	wikitext	201.0	2006-03-01	125.0	2095.0	6.0	13	55.0	15	0.06558485463150777	16272	35873
2535	Prince Songkla Univ	2698	1546	158	63	1907	849	764.0	Prince_of_Songkla_University	1967.0	1448335	0	Prince_of_Songkla_University	0	0	20210626181648	20210623132221.0	1023437224	12905	wikitext	308.0	2005-01-30	141.0	1857.0	4.0	7	54.0	16	0.05856189770200148	12547	28096
2537	Kasetsart Univ	2696	1340	169	68	2213	950	764.0	Kasetsart_University	1943.0	718920	0	Kasetsart_University	0	0	20210626181142	20210623132607.0	1028829084	50705	wikitext	625.0	2004-06-12	220.0	7681.0	21.0	9	78.0	17	0.06268545994065282	40688	82415
2546	Univ Paris-Est Créteil Val de Marne	5328	1519	834	182	4988	2779	250.0	Paris_12_Val_de_Marne_University		8892152	0	Paris-East_Créteil_University	0	0	20210626183519	20210626194005.0	1028487668	4861	wikitext	97.0	2007-01-12	59.0	1404.0	1.0	14		14	0.15653153153153154	1888	1888
2578	Univ Sorbonne Paris Nord	2877	1005	378	91	2629	1617	250.0	Paris_13_University	1970.0	8892205	0	Sorbonne_Paris_North_University	0	0	20210626212206	20210626213922.0	1023664673	12094	wikitext	109.0	2007-01-12	61.0	4710.0	4.0	13	51.0	14	0.13138686131386862	6446	6446
2580	Univ Versailles Saint-Quentin-en-Yvelines	5768	1324	921	141	5541	3955	250.0	Versailles_Saint-Quentin-en-Yvelines_University	1991.0	13889493	0	University_of_Versailles_Saint-Quentin-en-Yvelines	0	0	20210626184231	20210623131600.0	1018396978	60238	wikitext	396.0	2007-10-24	141.0	957.0	3.0	77	30.0	14	0.1596740638002774	2220	2399
2594	Univ Tours	4189	1429	575	132	3801	2374	250.0	François_Rabelais_University	1969.0	11575417	0	University_of_Tours	0	0	20210626183854	20210626214431.0	1029978242	9690	wikitext	91.0	2007-06-03	60.0	1498.0	13.0	11	52.0	14	0.13726426354738602	11920	24416
